0.4702366662350765, 0.44261577208838543, 0.47699247674205253, 0.1033217813308862, 0.10049735022828152, 0.07146563049166729, 0.0024266013005426286, 0.005613857959099897, 0.07159911299346858, 0.10810955503656246, 0.0, 0.08571741954708824, 0.13183226833445522, 0.0, 
0.48193756069992577, 0.4504567235889276, 0.45170181772071893, 0.10338407874552447, 0.07382059586398539, 0.07073808249003027, 0.0, 0.003197084775031107, 0.0675426649323402, 0.08832972142938753, 0.0, 0.08102426446297951, 0.1152973064525615, 0.02810685213286952, 
0.3841503999828445, 0.3759279027684733, 0.3757122371455436, 0.04823008016700249, 0.08665001706412187, 0.03331070707855302, 0.0, 0.0, 0.07599164353875597, 0.08465179935879079, 0.0, 0.08477538941606669, 0.093454499025606, 0.010861277699446246, 
0.4541686575359335, 0.3964583723983635, 0.3100704342811057, 0.009016865164568984, 0.07948511873954156, 0.010718299289523881, 0.0, 0.02909238338322301, 0.09329705747627567, 0.06685284151719405, 0.0, 0.08508530280024869, 0.07275506644334907, 0.04791044244075927, 
0.4406369191076392, 0.42481305696163024, 0.31734322055018566, 0.021532752320635503, 0.07466731804223536, 0.003211928790284408, 0.0, 0.03067588924696521, 0.08068986313150411, 0.04951827063576061, 0.0, 0.06653395272423965, 0.052575764951564, 0.0528169132433339, 
0.44545788151474924, 0.4582701752519463, 0.28283846427585685, 0.018801586757980614, 0.09774100319159909, 0.0029586188226248095, 0.0, 0.1968498049957407, 0.09937813469692929, 0.06063756339268429, 0.002832809237301801, 0.11457185045371018, 0.056642351548909314, 0.09096298887504457, 
0.47704506397410185, 0.5316912294717077, 0.21754664667021978, 0.03154225527546749, 0.10427771654074489, 0.00404577496747315, 0.0, 0.3045427841312687, 0.09663500612008577, 0.054612772030117246, 0.009529284963912659, 0.12561184250546625, 0.06625823671460328, 0.042055142931744914, 
0.18374021378780997, 0.185661626764827, 0.04598901751741058, 0.0240265719869441, 0.0700280019776904, 0.00046771583905514877, 0.01185415982613183, 0.12309581596904168, 0.08505676856062397, 0.04463188733098943, 0.020565150628718856, 0.10435285083214482, 0.06258303970923805, 0.04261864726175889, 
0.4819951975841584, 0.4724693443827179, 0.08931735495314097, 0.017122165518759832, 0.07350424503556081, 0.0067743851767094534, 0.0, 0.24828273527461903, 0.08185005619956462, 0.03800909980496672, 0.015216792467506703, 0.08760456466382682, 0.04664560126371975, 0.0223675763567375, 
0.3610762075526648, 0.4420293246887335, 0.08086566045725062, 0.041501137183322635, 0.08752785372249053, 0.005506738350541299, 0.015128024676690634, 0.188500219024304, 0.17350411484802175, 0.044548685729100944, 0.022170332003790323, 0.10149376776835159, 0.04164961545362079, 0.012704531902769406, 
0.3294023408634275, 0.2072980988644335, 0.022731521295403637, 0.05110308151228292, 0.09367760050954486, 0.0032483322001571656, 0.0, 0.06996578747960647, 0.05075655250991627, 0.025888774657390985, 0.017777203214790895, 0.10330770552083152, 0.03444359743810924, 0.013209503646778255, 
0.05350816095769672, 0.11284748557227536, 0.0190165181670191, 0.06890553672957318, 0.08022407520082678, 0.011361047315013037, 0.0, 0.1423019694808967, 0.06024696869104575, 0.02740781279604807, 0.02154422194322076, 0.09651551138207774, 0.01521552792058954, 0.0, 
0.14358716372244532, 0.08980827915043778, 0.010495673128138887, 0.0908841606629462, 0.08587437321363403, 0.014290310851159206, 0.0, 0.2277065221340442, 0.07118675128878642, 0.025304197657300333, 0.025510475025301235, 0.0916945339407951, 0.010262048182576977, 0.0, 
0.21695991296579614, 0.09890608893243438, 0.02761453847953038, 0.11777111942177343, 0.07268782166253185, 0.0007069187845023945, 0.0, 0.14913965948737531, 0.05008502678309949, 0.026817177780464822, 0.018239273607426314, 0.07431671619237153, 0.0064210301252201115, 0.03593144122819947, 
0.09981214805398828, 0.08790106524911276, 0.04032903794437551, 0.25074105129283475, 0.12547617909689096, 0.0008822903110738416, 0.0, 0.15641986614089723, 0.046262379149255614, 0.026352579918817263, 0.026703853639226775, 0.09268605363019317, 0.01270743891103121, 0.04702796911753754, 
0.05521719707232381, 0.08118802686201936, 0.07879998233772853, 0.3547155428052247, 0.20537495975523054, 0.0024879125249509977, 0.0, 0.08299065473820455, 0.03881004553181351, 0.012079591819267875, 0.047865624892396014, 0.11649815357609691, 0.013496888279133827, 0.03415482179509144, 
